,OFFICER_USED_FORCE
33484,False
33485,False
33486,True
33487,True
33488,False
33489,False
33490,True
33491,False
33492,False
33493,False
33494,False
33495,False
33496,False
33497,True
33498,False
33499,False
33500,False
33501,False
33502,False
33503,False
33504,True
33505,False
33506,False
33507,False
33508,False
33509,False
33510,False
33511,False
33512,False
33513,False
33514,False
33515,False
33516,False
33517,False
33518,False
33519,False
33520,True
33521,False
33522,False
33523,False
33524,False
33525,False
33526,False
33527,False
33528,True
33529,False
33530,True
33531,True
33532,False
33533,False
33534,False
33535,False
33536,True
33537,True
33538,False
33539,False
33540,False
33541,False
33542,False
33543,False
33544,False
33545,False
33546,False
33547,True
33548,False
33549,False
33550,True
33551,True
33552,False
33553,False
33554,False
33555,False
33556,False
33557,False
33558,False
33559,False
33560,False
33561,False
33562,False
33563,False
33564,False
33565,False
33566,False
33567,False
33568,True
33569,False
33570,False
33571,False
33572,False
33573,True
33574,False
33575,False
33576,False
33577,True
33578,False
33579,False
33580,False
33581,False
33582,False
33583,False
33584,True
33585,False
33586,False
33587,False
33588,True
33589,False
33590,False
33591,False
33592,False
33593,False
33594,False
33595,False
33596,True
33597,True
33598,False
33599,False
33600,False
33601,False
33602,True
33603,False
33604,True
33605,True
33606,True
33607,True
33608,False
33609,False
33610,False
33611,False
33612,False
33613,True
33614,True
33615,True
33616,True
33617,False
33618,False
33619,False
33620,False
33621,False
33622,True
33623,False
33624,True
33625,False
33626,False
33627,False
33628,False
33629,False
33630,False
33631,False
33632,False
33633,False
33634,False
33635,False
33636,False
33637,False
33638,False
33639,False
33640,True
33641,False
33642,False
33643,False
33644,False
33645,False
33646,False
33647,False
33648,False
33649,False
33650,False
33651,True
33652,False
33653,False
33654,False
33655,False
33656,False
33657,True
33658,False
33659,False
33660,True
33661,True
33662,False
33663,False
33664,False
33665,False
33666,False
33667,False
33668,False
33669,False
33670,False
33671,True
33672,True
33673,False
33674,False
33675,True
33676,False
33677,False
33678,False
33679,True
33680,False
33681,False
33682,False
33683,False
33684,False
33685,False
33686,False
33687,False
33688,False
33689,False
33690,True
33691,True
33692,True
33693,False
33694,False
33695,False
33696,False
33697,False
33698,True
33699,False
33700,False
33701,False
33702,False
33703,False
33704,True
33705,True
33706,False
33707,False
33708,False
33709,True
33710,True
33711,False
33712,False
33713,True
33714,True
33715,False
33716,False
33717,False
33718,False
33719,False
33720,False
33721,False
33722,False
33723,False
33724,False
33725,False
33726,False
33727,True
33728,True
33729,True
33730,True
33731,True
33732,True
33733,False
33734,True
33735,False
33736,False
33737,False
33738,False
33739,True
33740,True
33741,False
33742,False
33743,False
33744,False
33745,False
33746,False
33747,True
33748,False
33749,False
33750,True
33751,False
33752,False
33753,False
33754,False
33755,False
33756,False
33757,False
33758,False
33759,False
33760,True
33761,False
33762,True
33763,False
33764,False
33765,False
33766,True
33767,False
33768,False
33769,True
33770,False
33771,True
33772,False
33773,True
33774,True
33775,False
33776,True
33777,False
33778,False
33779,False
33780,False
33781,False
33782,False
33783,True
33784,False
33785,False
33786,False
33787,False
33788,True
33789,True
33790,False
33791,False
33792,True
33793,True
33794,True
33795,True
33796,False
33797,True
33798,False
33799,False
33800,False
33801,False
33802,False
33803,False
33804,False
33805,False
33806,False
33807,False
33808,True
33809,False
33810,False
33811,False
33812,False
33813,False
33814,False
33815,False
33816,False
33817,False
33818,False
33819,False
33820,False
33821,False
33822,False
33823,False
33824,False
33825,True
33826,False
33827,False
33828,False
33829,True
33830,False
33831,False
33832,False
33833,False
33834,False
33835,False
33836,False
33837,False
33838,False
33839,False
33840,False
33841,False
33842,False
33843,False
33844,False
33845,False
33846,False
33847,False
33848,True
33849,False
33850,False
33851,False
33852,False
33853,False
33854,False
33855,False
33856,False
33857,False
33858,False
33859,False
33860,False
33861,False
33862,False
33863,False
33864,True
33865,True
33866,False
33867,False
33868,False
33869,False
33870,False
33871,False
33872,False
33873,False
33874,False
33875,False
33876,False
33877,False
33878,True
33879,False
33880,False
33881,False
33882,True
33883,False
33884,False
33885,True
33886,False
33887,False
33888,False
33889,False
33890,False
33891,True
33892,False
33893,True
33894,False
33895,False
33896,False
33897,False
33898,False
33899,False
33900,True
33901,False
33902,True
33903,True
33904,False
33905,False
33906,False
33907,False
33908,True
33909,False
33910,False
33911,False
33912,False
33913,False
33914,True
33915,False
33916,False
33917,True
33918,False
33919,False
33920,False
33921,False
33922,False
33923,False
33924,False
33925,False
33926,False
33927,False
33928,False
33929,True
33930,True
33931,False
33932,False
33933,True
33934,False
33935,False
33936,False
33937,False
33938,False
33939,False
33940,False
33941,False
33942,False
33943,True
33944,False
33945,False
33946,False
33947,True
33948,False
33949,True
33950,True
33951,True
33952,True
33953,True
33954,True
33955,True
33956,True
33957,False
33958,False
33959,False
33960,True
33961,False
33962,False
33963,False
33964,False
33965,True
33966,False
33967,True
33968,False
33969,False
33970,False
33971,False
33972,True
33973,False
33974,False
33975,False
33976,False
33977,False
33978,False
33979,False
33980,True
33981,False
33982,True
33983,False
33984,True
33985,True
33986,True
33987,True
33988,False
33989,True
33990,False
33991,True
33992,False
33993,False
33994,False
33995,True
33996,False
33997,False
33998,True
33999,False
34000,False
34001,True
34002,True
34003,False
34004,False
34005,False
34006,False
34007,True
34008,False
34009,False
34010,False
34011,False
34012,False
34013,False
34014,False
34015,False
34016,False
34017,False
34018,False
34019,False
34020,False
34021,False
34022,False
34023,False
34024,True
34025,False
34026,True
34027,True
34028,True
34029,False
34030,False
34031,True
34032,True
34033,False
34034,False
34035,False
34036,False
34037,False
34038,False
34039,False
34040,False
34041,False
34042,False
34043,False
34044,False
34045,True
34046,False
34047,False
34048,False
34049,False
34050,False
34051,False
34052,False
34053,False
34054,False
34055,False
34056,False
34057,False
34058,False
34059,False
34060,False
34061,True
34062,False
34063,False
34064,False
34065,True
34066,True
34067,False
34068,False
34069,False
34070,False
34071,False
34072,False
34073,False
34074,False
34075,False
34076,False
34077,False
34078,False
34079,False
34080,False
34081,False
34082,True
34083,False
34084,True
34085,False
34086,True
34087,False
34088,True
34089,False
34090,True
34091,False
34092,True
34093,True
34094,True
34095,False
34096,False
34097,False
34098,False
34099,False
34100,False
34101,False
34102,False
34103,False
34104,False
34105,False
34106,False
34107,False
34108,True
34109,True
34110,True
34111,True
34112,False
34113,False
34114,False
34115,False
34116,False
34117,True
34118,True
34119,False
34120,False
34121,True
34122,False
34123,False
34124,False
34125,False
34126,False
34127,False
34128,False
34129,False
34130,False
34131,True
34132,True
34133,False
34134,True
34135,False
34136,False
34137,False
34138,False
34139,False
34140,True
34141,False
34142,False
34143,True
34144,False
34145,False
34146,False
34147,True
34148,False
34149,False
34150,False
34151,True
34152,False
34153,False
34154,False
34155,False
34156,False
34157,False
34158,True
34159,False
34160,False
34161,False
34162,False
34163,False
34164,False
34165,False
34166,False
34167,False
34168,False
34169,False
34170,False
34171,False
34172,False
34173,False
34174,False
34175,False
34176,False
34177,False
34178,False
34179,False
34180,False
34181,False
34182,False
34183,False
34184,False
34185,False
34186,False
34187,False
34188,False
34189,False
34190,False
34191,False
34192,False
34193,False
34194,False
34195,False
34196,False
34197,False
34198,False
34199,False
34200,False
34201,False
34202,False
34203,False
34204,False
34205,False
34206,True
34207,True
34208,True
34209,False
34210,False
34211,False
34212,True
34213,True
34214,True
34215,True
34216,True
34217,True
34218,False
34219,True
34220,True
34221,True
34222,True
34223,True
34224,False
34225,False
34226,False
34227,False
34228,False
34229,False
34230,False
34231,True
34232,False
34233,False
34234,False
34235,False
34236,False
34237,True
34238,False
34239,True
34240,False
34241,False
34242,False
34243,False
34244,True
34245,True
34246,False
34247,False
34248,False
34249,False
34250,False
34251,True
34252,True
34253,False
34254,False
34255,False
34256,False
34257,False
34258,False
34259,False
34260,False
34261,False
34262,False
34263,False
34264,False
34265,True
34266,True
34267,True
34268,True
34269,True
34270,True
34271,False
34272,False
34273,False
34274,False
34275,False
34276,False
34277,False
34278,True
34279,False
34280,False
34281,False
34282,False
34283,False
34284,True
34285,False
34286,False
34287,False
34288,False
34289,False
34290,True
34291,False
34292,False
34293,False
34294,False
34295,True
34296,False
34297,False
34298,False
34299,False
34300,False
34301,False
34302,False
34303,False
34304,False
34305,True
34306,True
34307,False
34308,True
34309,False
34310,False
34311,True
34312,False
34313,False
34314,True
34315,False
34316,False
34317,False
34318,True
34319,False
34320,False
34321,False
34322,True
34323,False
34324,False
34325,False
34326,False
34327,False
34328,False
34329,False
34330,False
34331,True
34332,False
34333,True
34334,False
34335,False
34336,False
34337,False
34338,True
34339,False
34340,False
34341,False
34342,True
34343,False
34344,False
34345,False
34346,False
34347,True
34348,True
34349,True
34350,True
34351,False
34352,True
34353,True
34354,True
34355,True
34356,False
34357,False
34358,True
34359,False
34360,False
34361,False
34362,False
34363,False
34364,False
34365,False
34366,False
34367,True
34368,False
34369,False
34370,False
34371,False
34372,False
34373,True
34374,True
34375,True
34376,True
34377,True
34378,True
34379,True
34380,True
34381,False
34382,False
34383,True
34384,False
34385,False
34386,False
34387,False
34388,False
34389,False
34390,False
34391,False
34392,False
34393,False
34394,True
34395,True
34396,False
34397,False
34398,True
34399,True
34400,True
34401,False
34402,False
34403,False
34404,False
34405,True
34406,False
34407,True
34408,False
34409,True
34410,False
34411,True
34412,True
34413,True
34414,True
34415,False
34416,False
34417,False
34418,True
34419,False
34420,False
34421,True
34422,True
34423,False
34424,False
34425,False
34426,False
34427,False
34428,False
34429,True
34430,False
34431,False
34432,False
34433,False
34434,False
34435,False
34436,False
34437,False
34438,False
34439,False
34440,False
34441,False
34442,False
34443,False
34444,False
34445,False
34446,False
34447,False
34448,False
34449,False
34450,False
34451,False
34452,False
34453,False
34454,True
34455,True
34456,False
34457,False
34458,False
34459,False
34460,True
34461,False
34462,True
34463,False
34464,True
34465,False
34466,True
34467,True
34468,True
34469,False
34470,True
34471,False
34472,True
34473,False
34474,False
34475,True
34476,False
34477,False
34478,False
34479,False
34480,True
34481,False
34482,True
34483,False
34484,False
34485,False
34486,False
34487,True
34488,False
34489,False
34490,True
34491,True
34492,True
34493,False
34494,False
34495,False
34496,False
34497,True
34498,True
34499,False
34500,False
34501,True
34502,False
34503,False
34504,True
34505,False
34506,False
34507,True
34508,False
